HF simulation data file
Last updated date: 2015-08-25, 10:56:52

Unit settings
Parameter	Input unit	IU id	Output unit	OU id
Fluid volume	m^3	6	m^3	6
Fracture length	m	5	m	5
Fracture aperture	cm 	1	cm 	1
Fracture height	m	5	m	5
Injection rate	m^3/min	8	m^3/min	8
Leakoff coefficient	cm/min^1/2	1	cm/min^1/2	1
Pressure	MPa	8	MPa	8
Spurt loss	cm	1	cm	1
Time	min	3	min	3
Young's modulus	GPa	5	GPa	5
Borehole radius	m	5	m	5
Fluid viscosity	cP	3	cP	3

Base data
Parameter	Value	Unit
Young's modulus	70	GPa
Poisson's ratio	0.25	fraction
Injection rate into the borehole	2	m^3/min
fluid viscosity	1	cP
Leakoff coefficient	0.0015	cm/min^1/2
Spurt loss	0.001	cm
Borehole radius	0.10795	m

Fracture type
KGD fracture, height:	60	m

Injection parameter
By total injected volume:	60	m^3

Calculation results
Injection time	Injected volume	Fracture length	Maximum fracture aperture	Average fracture aperture	Net fluid pressure
9.311500	18.623000	115.884377	0.152251	0.119578	0.245247
9.461417	18.922833	117.111213	0.153055	0.120209	0.243959
9.611333	19.222667	118.331359	0.153850	0.120834	0.242698
9.761250	19.522500	119.544952	0.154637	0.121452	0.241463
9.911167	19.822333	120.752127	0.155416	0.122064	0.240253
10.061083	20.122167	121.953014	0.156187	0.122669	0.239067
10.211000	20.422000	123.147738	0.156950	0.123268	0.237904
10.360917	20.721833	124.336419	0.157706	0.123862	0.236764
10.510833	21.021667	125.519173	0.158454	0.124450	0.235646
10.660750	21.321500	126.696115	0.159195	0.125032	0.234549
10.810667	21.621333	127.867352	0.159930	0.125608	0.233473
10.960583	21.921167	129.032991	0.160657	0.126180	0.232416
11.110500	22.221000	130.193133	0.161377	0.126746	0.231378
11.260417	22.520833	131.347877	0.162092	0.127306	0.230358
11.410333	22.820667	132.497320	0.162799	0.127862	0.229357
11.560250	23.120500	133.641554	0.163501	0.128413	0.228373
11.710167	23.420333	134.780670	0.164196	0.128959	0.227406
11.860083	23.720167	135.914755	0.164885	0.129501	0.226455
12.010000	24.020000	137.043893	0.165569	0.130037	0.225520
12.159917	24.319833	138.168168	0.166247	0.130570	0.224601
12.309833	24.619667	139.287658	0.166919	0.131098	0.223697
12.459750	24.919500	140.402443	0.167585	0.131621	0.222807
12.609667	25.219333	141.512598	0.168247	0.132141	0.221931
12.759583	25.519167	142.618195	0.168903	0.132656	0.221069
12.909500	25.819000	143.719308	0.169553	0.133167	0.220221
13.059417	26.118833	144.816004	0.170199	0.133674	0.219385
13.209333	26.418667	145.908352	0.170840	0.134177	0.218562
13.359250	26.718500	146.996418	0.171476	0.134677	0.217752
13.509167	27.018333	148.080266	0.172107	0.135172	0.216954
13.659083	27.318167	149.159958	0.172733	0.135664	0.216167
13.809000	27.618000	150.235555	0.173355	0.136152	0.215392
13.958917	27.917833	151.307118	0.173972	0.136637	0.214628
14.108833	28.217667	152.374702	0.174584	0.137118	0.213875
14.258750	28.517500	153.438366	0.175193	0.137596	0.213132
14.408667	28.817333	154.498164	0.175797	0.138070	0.212400
14.558583	29.117167	155.554149	0.176396	0.138541	0.211678
14.708500	29.417000	156.606375	0.176992	0.139009	0.210965
14.858417	29.716833	157.654892	0.177583	0.139474	0.210263
15.008333	30.016667	158.699751	0.178171	0.139935	0.209569
15.158250	30.316500	159.741000	0.178755	0.140393	0.208885
15.308167	30.616333	160.778686	0.179334	0.140849	0.208210
15.458083	30.916167	161.812858	0.179910	0.141301	0.207543
15.608000	31.216000	162.843559	0.180482	0.141750	0.206886
15.757917	31.515833	163.870835	0.181050	0.142197	0.206236
15.907833	31.815667	164.894729	0.181615	0.142640	0.205595
16.057750	32.115500	165.915284	0.182176	0.143081	0.204962
16.207667	32.415333	166.932541	0.182734	0.143519	0.204336
16.357583	32.715167	167.946541	0.183288	0.143954	0.203718
16.507500	33.015000	168.957324	0.183839	0.144387	0.203108
16.657417	33.314833	169.964929	0.184386	0.144817	0.202505
16.807333	33.614667	170.969395	0.184930	0.145244	0.201909
16.957250	33.914500	171.970758	0.185471	0.145669	0.201321
17.107167	34.214333	172.969056	0.186009	0.146091	0.200739
17.257083	34.514167	173.964324	0.186543	0.146511	0.200164
17.407000	34.814000	174.956597	0.187074	0.146928	0.199595
17.556917	35.113833	175.945910	0.187602	0.147343	0.199033
17.706833	35.413667	176.932297	0.188128	0.147755	0.198478
17.856750	35.713500	177.915791	0.188650	0.148165	0.197929
18.006667	36.013333	178.896424	0.189169	0.148573	0.197385
18.156583	36.313167	179.874228	0.189685	0.148978	0.196848
18.306500	36.613000	180.849234	0.190199	0.149382	0.196317
18.456417	36.912833	181.821474	0.190709	0.149783	0.195791
18.606333	37.212667	182.790976	0.191217	0.150181	0.195271
18.756250	37.512500	183.757771	0.191722	0.150578	0.194757
18.906167	37.812333	184.721887	0.192224	0.150973	0.194248
19.056083	38.112167	185.683353	0.192724	0.151365	0.193744
19.206000	38.412000	186.642197	0.193221	0.151755	0.193246
19.355917	38.711833	187.598446	0.193715	0.152143	0.192753
19.505833	39.011667	188.552126	0.194207	0.152530	0.192265
19.655750	39.311500	189.503265	0.194696	0.152914	0.191782
19.805667	39.611333	190.451888	0.195183	0.153296	0.191304
19.955583	39.911167	191.398021	0.195667	0.153676	0.190830
20.105500	40.211000	192.341689	0.196149	0.154055	0.190361
20.255417	40.510833	193.282915	0.196628	0.154431	0.189897
20.405333	40.810667	194.221725	0.197105	0.154806	0.189438
20.555250	41.110500	195.158143	0.197580	0.155179	0.188983
20.705167	41.410333	196.092191	0.198052	0.155550	0.188532
20.855083	41.710167	197.023892	0.198522	0.155919	0.188086
21.005000	42.010000	197.953269	0.198990	0.156286	0.187644
21.154917	42.309833	198.880345	0.199455	0.156652	0.187206
21.304833	42.609667	199.805140	0.199918	0.157015	0.186772
21.454750	42.909500	200.727677	0.200379	0.157377	0.186343
21.604667	43.209333	201.647977	0.200838	0.157738	0.185917
21.754583	43.509167	202.566059	0.201295	0.158096	0.185495
21.904500	43.809000	203.481946	0.201749	0.158453	0.185077
22.054417	44.108833	204.395656	0.202202	0.158809	0.184663
22.204333	44.408667	205.307210	0.202652	0.159163	0.184253
22.354250	44.708500	206.216628	0.203100	0.159515	0.183846
22.504167	45.008333	207.123927	0.203547	0.159865	0.183443
22.654083	45.308167	208.029128	0.203991	0.160214	0.183043
22.804000	45.608000	208.932248	0.204433	0.160562	0.182647
22.953917	45.907833	209.833306	0.204874	0.160907	0.182255
23.103833	46.207667	210.732321	0.205312	0.161252	0.181865
23.253750	46.507500	211.629309	0.205749	0.161595	0.181480
23.403667	46.807333	212.524288	0.206183	0.161936	0.181097
23.553583	47.107167	213.417276	0.206616	0.162276	0.180718
23.703500	47.407000	214.308289	0.207047	0.162614	0.180342
23.853417	47.706833	215.197345	0.207476	0.162951	0.179969
24.003333	48.006667	216.084459	0.207903	0.163287	0.179599
24.153250	48.306500	216.969647	0.208328	0.163621	0.179232
24.303167	48.606333	217.852927	0.208752	0.163953	0.178869
24.453083	48.906167	218.734313	0.209174	0.164285	0.178508
24.603000	49.206000	219.613821	0.209594	0.164615	0.178150
24.752917	49.505833	220.491467	0.210012	0.164943	0.177795
24.902833	49.805667	221.367265	0.210429	0.165271	0.177443
25.052750	50.105500	222.241230	0.210844	0.165596	0.177094
25.202667	50.405333	223.113377	0.211257	0.165921	0.176747
25.352583	50.705167	223.983721	0.211669	0.166244	0.176404
25.502500	51.005000	224.852276	0.212079	0.166566	0.176063
25.652417	51.304833	225.719056	0.212487	0.166887	0.175724
25.802333	51.604667	226.584074	0.212894	0.167207	0.175388
25.952250	51.904500	227.447345	0.213299	0.167525	0.175055
26.102167	52.204333	228.308881	0.213703	0.167842	0.174725
26.252083	52.504167	229.168697	0.214105	0.168158	0.174397
26.402000	52.804000	230.026805	0.214505	0.168472	0.174071
26.551917	53.103833	230.883219	0.214904	0.168785	0.173748
26.701833	53.403667	231.737951	0.215302	0.169098	0.173427
26.851750	53.703500	232.591013	0.215698	0.169408	0.173109
27.001667	54.003333	233.442419	0.216092	0.169718	0.172793
27.151583	54.303167	234.292181	0.216485	0.170027	0.172479
27.301500	54.603000	235.140310	0.216876	0.170334	0.172168
27.451417	54.902833	235.986819	0.217266	0.170641	0.171859
27.601333	55.202667	236.831719	0.217655	0.170946	0.171552
27.751250	55.502500	237.675023	0.218042	0.171250	0.171247
27.901167	55.802333	238.516742	0.218428	0.171553	0.170945
28.051083	56.102167	239.356887	0.218812	0.171855	0.170645
28.201000	56.402000	240.195469	0.219195	0.172156	0.170346
28.350917	56.701833	241.032500	0.219577	0.172455	0.170050
28.500833	57.001667	241.867990	0.219957	0.172754	0.169757
28.650750	57.301500	242.701951	0.220336	0.173051	0.169465
28.800667	57.601333	243.534393	0.220714	0.173348	0.169175
28.950583	57.901167	244.365327	0.221090	0.173643	0.168887
29.100500	58.201000	245.194763	0.221465	0.173938	0.168601
29.250417	58.500833	246.022711	0.221838	0.174231	0.168317
29.400333	58.800667	246.849182	0.222211	0.174524	0.168035
29.550250	59.100500	247.674186	0.222582	0.174815	0.167755
29.700167	59.400333	248.497732	0.222951	0.175106	0.167477
29.850083	59.700167	249.319831	0.223320	0.175395	0.167200
30.000000	60.000000	250.140493	0.223687	0.175683	0.166926

2D aperture profile & 3D fracture shape
At time t =		min
Aperture scale factor in 3D:	
