HF simulation data file
Last updated date: 2015-08-25, 14:36:22

Unit settings
Parameter	Input unit	IU id	Output unit	OU id
Fluid volume	m^3	6	m^3	6
Fracture length	m	5	m	5
Fracture aperture	cm 	1	cm 	1
Fracture height	m	5	m	5
Injection rate	m^3/min	8	m^3/min	8
Leakoff coefficient	cm/min^1/2	1	cm/min^1/2	1
Pressure	MPa	8	MPa	8
Spurt loss	cm	1	cm	1
Time	min	3	min	3
Young's modulus	GPa	5	GPa	5
Borehole radius	m	5	m	5
Fluid viscosity	cP	3	cP	3

Base data
Parameter	Value	Unit
Young's modulus	70	GPa
Poisson's ratio	0.25	fraction
Injection rate into the borehole	3	m^3/min
fluid viscosity	1	cP
Leakoff coefficient	0.0015	cm/min^1/2
Spurt loss	0.001	cm
Borehole radius	0.10795	m

Fracture type
Radial fracture

Injection parameter
By total injection time:	60	min

Calculation results
Injection time	Injected volume	Fracture length	Maximum fracture aperture	Average fracture aperture	Net fluid pressure
min	m^3	m	cm 	cm 	MPa
0.016667	0.050000	4.167707	0.081181	0.043297	5.711436
0.316583	0.949750	15.340611	0.112446	0.059971	2.149246
0.616500	1.849500	20.553569	0.120977	0.064521	1.725849
0.916417	2.749250	24.443734	0.126335	0.067379	1.515453
1.216333	3.649000	27.655555	0.130295	0.069491	1.381438
1.516250	4.548750	30.438409	0.133456	0.071176	1.285588
1.816167	5.448500	32.919459	0.136096	0.072584	1.212212
2.116083	6.348250	35.173769	0.138368	0.073796	1.153464
2.416000	7.248000	37.249944	0.140366	0.074862	1.104902
2.715917	8.147750	39.181546	0.142152	0.075814	1.063793
3.015833	9.047500	40.992880	0.143767	0.076676	1.028340
3.315750	9.947250	42.702199	0.145243	0.077463	0.997311
3.615667	10.847000	44.323619	0.146602	0.078188	0.969821
3.915583	11.746750	45.868312	0.147863	0.078860	0.945221
4.215500	12.646500	47.345299	0.149039	0.079488	0.923019
4.515417	13.546250	48.761987	0.150142	0.080076	0.902832
4.815333	14.446000	50.124539	0.151180	0.080629	0.884363
5.115250	15.345750	51.438154	0.152161	0.081152	0.867369
5.415167	16.245500	52.707257	0.153091	0.081648	0.851658
5.715083	17.145250	53.935657	0.153975	0.082120	0.837069
6.015000	18.045000	55.126656	0.154818	0.082570	0.823468
6.314917	18.944750	56.283138	0.155624	0.082999	0.810745
6.614833	19.844500	57.407642	0.156395	0.083411	0.798805
6.914750	20.744250	58.502414	0.157136	0.083806	0.787568
7.214667	21.644000	59.569455	0.157847	0.084185	0.776963
7.514583	22.543750	60.610552	0.158533	0.084551	0.766932
7.814500	23.443500	61.627313	0.159193	0.084903	0.757423
8.114417	24.343250	62.621189	0.159831	0.085243	0.748389
8.414333	25.243000	63.593494	0.160448	0.085572	0.739790
8.714250	26.142750	64.545425	0.161045	0.085891	0.731592
9.014167	27.042500	65.478071	0.161624	0.086199	0.723763
9.314083	27.942250	66.392432	0.162185	0.086499	0.716274
9.614000	28.842000	67.289423	0.162730	0.086789	0.709101
9.913917	29.741750	68.169891	0.163260	0.087072	0.702221
10.213833	30.641500	69.034612	0.163775	0.087347	0.695613
10.513750	31.541250	69.884308	0.164277	0.087614	0.689261
10.813667	32.441000	70.719648	0.164766	0.087875	0.683145
11.113583	33.340750	71.541253	0.165242	0.088129	0.677253
11.413500	34.240500	72.349700	0.165707	0.088377	0.671569
11.713417	35.140250	73.145531	0.166161	0.088619	0.666081
12.013333	36.040000	73.929248	0.166604	0.088855	0.660779
12.313250	36.939750	74.701325	0.167037	0.089087	0.655650
12.613167	37.839500	75.462205	0.167461	0.089313	0.650685
12.913083	38.739250	76.212304	0.167876	0.089534	0.645876
13.213000	39.639000	76.952012	0.168282	0.089750	0.641214
13.512917	40.538750	77.681700	0.168679	0.089962	0.636692
13.812833	41.438500	78.401714	0.169069	0.090170	0.632301
14.112750	42.338250	79.112385	0.169450	0.090374	0.628036
14.412667	43.238000	79.814021	0.169825	0.090573	0.623891
14.712583	44.137750	80.506918	0.170192	0.090769	0.619859
15.012500	45.037500	81.191354	0.170553	0.090962	0.615936
15.312417	45.937250	81.867595	0.170907	0.091150	0.612117
15.612333	46.837000	82.535892	0.171255	0.091336	0.608396
15.912250	47.736750	83.196483	0.171596	0.091518	0.604769
16.212167	48.636500	83.849596	0.171932	0.091697	0.601232
16.512083	49.536250	84.495449	0.172262	0.091873	0.597782
16.812000	50.436000	85.134248	0.172587	0.092046	0.594415
17.111917	51.335750	85.766190	0.172906	0.092217	0.591127
17.411833	52.235500	86.391463	0.173220	0.092384	0.587916
17.711750	53.135250	87.010249	0.173530	0.092549	0.584777
18.011667	54.035000	87.622719	0.173834	0.092712	0.581709
18.311583	54.934750	88.229039	0.174134	0.092872	0.578708
18.611500	55.834500	88.829366	0.174430	0.093029	0.575772
18.911417	56.734250	89.423851	0.174721	0.093184	0.572899
19.211333	57.634000	90.012642	0.175008	0.093337	0.570086
19.511250	58.533750	90.595877	0.175291	0.093488	0.567331
19.811167	59.433500	91.173689	0.175569	0.093637	0.564633
20.111083	60.333250	91.746210	0.175844	0.093784	0.561988
