HF simulation data file
Last updated date: 2015-08-25, 10:55:58

Unit settings
Parameter	Input unit	IU id	Output unit	OU id
Fluid volume	m^3	6	m^3	6
Fracture length	m	5	m	5
Fracture aperture	cm 	1	cm 	1
Fracture height	m	5	m	5
Injection rate	m^3/min	8	m^3/min	8
Leakoff coefficient	cm/min^1/2	1	cm/min^1/2	1
Pressure	MPa	8	MPa	8
Spurt loss	cm	1	cm	1
Time	min	3	min	3
Young's modulus	GPa	5	GPa	5
Borehole radius	m	5	m	5
Fluid viscosity	cP	3	cP	3

Base data
Parameter	Value	Unit
Young's modulus	70	GPa
Poisson's ratio	0.25	fraction
Injection rate into the borehole	1	m^3/min
fluid viscosity	1	cP
Leakoff coefficient	0.0015	cm/min^1/2
Spurt loss	0.001	cm
Borehole radius	0.10795	m

Fracture type
KGD fracture, height:	60	m

Injection parameter
By total injected volume:	60	m^3

Calculation results
Injection time	Injected volume	Fracture length	Maximum fracture aperture	Average fracture aperture	Net fluid pressure
7.514583	7.514583	69.019593	0.098805	0.077601	0.267222
7.814500	7.814500	70.817789	0.100084	0.078605	0.263807
8.114417	8.114417	72.592041	0.101329	0.079584	0.260564
8.414333	8.414333	74.343525	0.102545	0.080538	0.257476
8.714250	8.714250	76.073321	0.103731	0.081470	0.254532
9.014167	9.014167	77.782423	0.104890	0.082380	0.251720
9.314083	9.314083	79.471747	0.106022	0.083270	0.249030
9.614000	9.614000	81.142142	0.107131	0.084140	0.246453
9.913917	9.913917	82.794394	0.108216	0.084993	0.243982
10.213833	10.213833	84.429234	0.109279	0.085828	0.241608
10.513750	10.513750	86.047345	0.110321	0.086646	0.239326
10.813667	10.813667	87.649362	0.111344	0.087449	0.237128
11.113583	11.113583	89.235879	0.112347	0.088237	0.235011
11.413500	11.413500	90.807456	0.113332	0.089011	0.232969
11.713417	11.713417	92.364615	0.114299	0.089771	0.230996
12.013333	12.013333	93.907849	0.115250	0.090517	0.229091
12.313250	12.313250	95.437622	0.116185	0.091252	0.227247
12.613167	12.613167	96.954370	0.117105	0.091974	0.225463
12.913083	12.913083	98.458508	0.118010	0.092685	0.223734
13.213000	13.213000	99.950427	0.118900	0.093384	0.222058
13.512917	13.512917	101.430496	0.119778	0.094073	0.220432
13.812833	13.812833	102.899067	0.120642	0.094752	0.218853
14.112750	14.112750	104.356473	0.121493	0.095420	0.217319
14.412667	14.412667	105.803031	0.122332	0.096079	0.215829
14.712583	14.712583	107.239042	0.123159	0.096729	0.214379
15.012500	15.012500	108.664794	0.123975	0.097370	0.212968
15.312417	15.312417	110.080560	0.124780	0.098002	0.211594
15.612333	15.612333	111.486602	0.125575	0.098626	0.210255
15.912250	15.912250	112.883169	0.126359	0.099242	0.208951
16.212167	16.212167	114.270500	0.127133	0.099850	0.207678
16.512083	16.512083	115.648824	0.127897	0.100450	0.206437
16.812000	16.812000	117.018358	0.128653	0.101043	0.205225
17.111917	17.111917	118.379314	0.129399	0.101629	0.204042
17.411833	17.411833	119.731890	0.130136	0.102208	0.202887
17.711750	17.711750	121.076281	0.130864	0.102781	0.201757
18.011667	18.011667	122.412672	0.131584	0.103346	0.200653
18.311583	18.311583	123.741241	0.132297	0.103905	0.199573
18.611500	18.611500	125.062160	0.133001	0.104459	0.198516
18.911417	18.911417	126.375592	0.133697	0.105006	0.197482
19.211333	19.211333	127.681698	0.134387	0.105547	0.196469
19.511250	19.511250	128.980629	0.135068	0.106082	0.195477
19.811167	19.811167	130.272534	0.135743	0.106612	0.194505
20.111083	20.111083	131.557555	0.136411	0.107137	0.193553
20.411000	20.411000	132.835829	0.137072	0.107656	0.192620
20.710917	20.710917	134.107489	0.137727	0.108170	0.191704
21.010833	21.010833	135.372663	0.138375	0.108679	0.190806
21.310750	21.310750	136.631475	0.139017	0.109183	0.189925
21.610667	21.610667	137.884045	0.139652	0.109683	0.189061
21.910583	21.910583	139.130488	0.140282	0.110177	0.188212
22.210500	22.210500	140.370917	0.140906	0.110667	0.187378
22.510417	22.510417	141.605441	0.141524	0.111153	0.186560
22.810333	22.810333	142.834164	0.142137	0.111634	0.185756
23.110250	23.110250	144.057190	0.142744	0.112111	0.184965
23.410167	23.410167	145.274617	0.143346	0.112584	0.184189
23.710083	23.710083	146.486541	0.143943	0.113052	0.183425
24.010000	24.010000	147.693055	0.144534	0.113517	0.182675
24.309917	24.309917	148.894250	0.145121	0.113978	0.181936
24.609833	24.609833	150.090213	0.145703	0.114435	0.181210
24.909750	24.909750	151.281031	0.146280	0.114888	0.180495
25.209667	25.209667	152.466785	0.146852	0.115337	0.179792
25.509583	25.509583	153.647558	0.147419	0.115783	0.179100
25.809500	25.809500	154.823426	0.147982	0.116225	0.178418
26.109417	26.109417	155.994467	0.148541	0.116664	0.177748
26.409333	26.409333	157.160754	0.149095	0.117099	0.177087
26.709250	26.709250	158.322361	0.149645	0.117531	0.176436
27.009167	27.009167	159.479357	0.150191	0.117960	0.175795
27.309083	27.309083	160.631811	0.150733	0.118385	0.175163
27.609000	27.609000	161.779791	0.151270	0.118807	0.174540
27.908917	27.908917	162.923360	0.151804	0.119227	0.173927
28.208833	28.208833	164.062582	0.152334	0.119643	0.173322
28.508750	28.508750	165.197521	0.152860	0.120056	0.172725
28.808667	28.808667	166.328235	0.153382	0.120466	0.172137
29.108583	29.108583	167.454783	0.153901	0.120873	0.171557
29.408500	29.408500	168.577225	0.154415	0.121278	0.170985
29.708417	29.708417	169.695614	0.154927	0.121679	0.170421
30.008333	30.008333	170.810007	0.155435	0.122078	0.169864
30.308250	30.308250	171.920457	0.155939	0.122474	0.169315
30.608167	30.608167	173.027015	0.156440	0.122868	0.168772
30.908083	30.908083	174.129734	0.156938	0.123259	0.168237
31.208000	31.208000	175.228664	0.157432	0.123647	0.167709
31.507917	31.507917	176.323852	0.157924	0.124033	0.167187
31.807833	31.807833	177.415347	0.158412	0.124416	0.166672
32.107750	32.107750	178.503195	0.158897	0.124797	0.166163
32.407667	32.407667	179.587442	0.159378	0.125175	0.165661
32.707583	32.707583	180.668134	0.159857	0.125552	0.165165
33.007500	33.007500	181.745312	0.160333	0.125925	0.164675
33.307417	33.307417	182.819021	0.160806	0.126297	0.164190
33.607333	33.607333	183.889302	0.161276	0.126666	0.163712
33.907250	33.907250	184.956197	0.161743	0.127033	0.163239
34.207167	34.207167	186.019744	0.162207	0.127397	0.162772
34.507083	34.507083	187.079985	0.162669	0.127760	0.162310
34.807000	34.807000	188.136956	0.163128	0.128120	0.161853
35.106917	35.106917	189.190697	0.163584	0.128479	0.161402
35.406833	35.406833	190.241244	0.164038	0.128835	0.160955
35.706750	35.706750	191.288633	0.164489	0.129189	0.160514
36.006667	36.006667	192.332900	0.164937	0.129541	0.160078
36.306583	36.306583	193.374080	0.165383	0.129891	0.159646
36.606500	36.606500	194.412207	0.165826	0.130240	0.159220
36.906417	36.906417	195.447314	0.166267	0.130586	0.158797
37.206333	37.206333	196.479435	0.166705	0.130930	0.158380
37.506250	37.506250	197.508602	0.167142	0.131273	0.157967
37.806167	37.806167	198.534846	0.167575	0.131613	0.157558
38.106083	38.106083	199.558199	0.168007	0.131952	0.157153
38.406000	38.406000	200.578690	0.168436	0.132289	0.156753
38.705917	38.705917	201.596351	0.168862	0.132624	0.156357
39.005833	39.005833	202.611211	0.169287	0.132958	0.155965
39.305750	39.305750	203.623298	0.169709	0.133289	0.155577
39.605667	39.605667	204.632640	0.170129	0.133619	0.155192
39.905583	39.905583	205.639266	0.170547	0.133947	0.154812
40.205500	40.205500	206.643204	0.170963	0.134274	0.154436
40.505417	40.505417	207.644479	0.171377	0.134599	0.154063
40.805333	40.805333	208.643119	0.171788	0.134922	0.153694
41.105250	41.105250	209.639149	0.172198	0.135244	0.153328
41.405167	41.405167	210.632595	0.172605	0.135564	0.152966
41.705083	41.705083	211.623483	0.173011	0.135882	0.152608
42.005000	42.005000	212.611836	0.173414	0.136199	0.152252
42.304917	42.304917	213.597679	0.173816	0.136515	0.151901
42.604833	42.604833	214.581036	0.174216	0.136829	0.151552
42.904750	42.904750	215.561930	0.174613	0.137141	0.151207
43.204667	43.204667	216.540386	0.175009	0.137452	0.150865
43.504583	43.504583	217.516424	0.175403	0.137761	0.150526
43.804500	43.804500	218.490068	0.175795	0.138069	0.150190
44.104417	44.104417	219.461340	0.176186	0.138376	0.149858
44.404333	44.404333	220.430261	0.176574	0.138681	0.149528
44.704250	44.704250	221.396853	0.176961	0.138985	0.149201
45.004167	45.004167	222.361136	0.177346	0.139287	0.148877
45.304083	45.304083	223.323131	0.177729	0.139588	0.148556
45.604000	45.604000	224.282859	0.178110	0.139888	0.148238
45.903917	45.903917	225.240340	0.178490	0.140186	0.147923
46.203833	46.203833	226.195593	0.178868	0.140483	0.147610
46.503750	46.503750	227.148638	0.179245	0.140778	0.147300
46.803667	46.803667	228.099494	0.179620	0.141073	0.146993
47.103583	47.103583	229.048179	0.179993	0.141366	0.146688
47.403500	47.403500	229.994712	0.180364	0.141658	0.146386
47.703417	47.703417	230.939113	0.180734	0.141948	0.146086
48.003333	48.003333	231.881397	0.181102	0.142238	0.145789
48.303250	48.303250	232.821584	0.181469	0.142526	0.145494
48.603167	48.603167	233.759691	0.181834	0.142812	0.145202
48.903083	48.903083	234.695734	0.182198	0.143098	0.144912
49.203000	49.203000	235.629732	0.182560	0.143383	0.144625
49.502917	49.502917	236.561700	0.182921	0.143666	0.144340
49.802833	49.802833	237.491656	0.183280	0.143948	0.144057
50.102750	50.102750	238.419615	0.183638	0.144229	0.143776
50.402667	50.402667	239.345594	0.183994	0.144509	0.143498
50.702583	50.702583	240.269608	0.184349	0.144787	0.143222
51.002500	51.002500	241.191673	0.184702	0.145065	0.142948
51.302417	51.302417	242.111805	0.185054	0.145341	0.142676
51.602333	51.602333	243.030018	0.185405	0.145617	0.142406
51.902250	51.902250	243.946328	0.185754	0.145891	0.142138
52.202167	52.202167	244.860749	0.186102	0.146164	0.141873
52.502083	52.502083	245.773296	0.186448	0.146436	0.141609
52.802000	52.802000	246.683983	0.186794	0.146707	0.141347
53.101917	53.101917	247.592824	0.187137	0.146977	0.141088
53.401833	53.401833	248.499835	0.187480	0.147246	0.140830
53.701750	53.701750	249.405027	0.187821	0.147514	0.140574
54.001667	54.001667	250.308416	0.188161	0.147781	0.140320
54.301583	54.301583	251.210013	0.188499	0.148047	0.140068
54.601500	54.601500	252.109834	0.188837	0.148312	0.139818
54.901417	54.901417	253.007890	0.189173	0.148576	0.139570
55.201333	55.201333	253.904195	0.189507	0.148839	0.139323
55.501250	55.501250	254.798762	0.189841	0.149101	0.139078
55.801167	55.801167	255.691602	0.190173	0.149362	0.138835
56.101083	56.101083	256.582730	0.190504	0.149622	0.138594
56.401000	56.401000	257.472156	0.190834	0.149881	0.138354
56.700917	56.700917	258.359893	0.191163	0.150139	0.138117
57.000833	57.000833	259.245953	0.191491	0.150396	0.137880
57.300750	57.300750	260.130349	0.191817	0.150653	0.137646
57.600667	57.600667	261.013090	0.192142	0.150908	0.137413
57.900583	57.900583	261.894190	0.192466	0.151163	0.137181
58.200500	58.200500	262.773660	0.192789	0.151416	0.136952
58.500417	58.500417	263.651511	0.193111	0.151669	0.136723
58.800333	58.800333	264.527753	0.193431	0.151921	0.136497
59.100250	59.100250	265.402399	0.193751	0.152172	0.136272
59.400167	59.400167	266.275459	0.194069	0.152422	0.136048
59.700083	59.700083	267.146943	0.194387	0.152671	0.135826
60.000000	60.000000	268.016863	0.194703	0.152919	0.135605

2D aperture profile & 3D fracture shape
At time t =		min
Aperture scale factor in 3D:	
