HF simulation data file
Last updated date: 2015-08-25, 10:54:20

Unit settings
Parameter	Input unit	IU id	Output unit	OU id
Fluid volume	m^3	6	m^3	6
Fracture length	m	5	m	5
Fracture aperture	cm 	1	cm 	1
Fracture height	m	5	m	5
Injection rate	m^3/min	8	m^3/min	8
Leakoff coefficient	cm/min^1/2	1	cm/min^1/2	1
Pressure	MPa	8	MPa	8
Spurt loss	cm	1	cm	1
Time	min	3	min	3
Young's modulus	GPa	5	GPa	5
Borehole radius	m	5	m	5
Fluid viscosity	cP	3	cP	3

Base data
Parameter	Value	Unit
Young's modulus	50	GPa
Poisson's ratio	0.25	fraction
Injection rate into the borehole	1	m^3/min
fluid viscosity	1	cP
Leakoff coefficient	0.0015	cm/min^1/2
Spurt loss	0.001	cm
Borehole radius	0.10795	m

Fracture type
PKN fracture, height:	60	m

Injection parameter
By total injected volume:	60	m^3

Calculation results
Injection time	Injected volume	Fracture length	Maximum fracture aperture	Average fracture aperture	Net fluid pressure
17.411833	17.411833	146.586023	0.127224	0.079937	0.565439
17.711750	17.711750	148.499534	0.127637	0.080197	0.567275
18.011667	18.011667	150.404705	0.128044	0.080453	0.569086
18.311583	18.311583	152.301704	0.128446	0.080705	0.570872
18.611500	18.611500	154.190688	0.128843	0.080954	0.572634
18.911417	18.911417	156.071812	0.129234	0.081200	0.574373
19.211333	19.211333	157.945224	0.129620	0.081443	0.576089
19.511250	19.511250	159.811068	0.130001	0.081682	0.577783
19.811167	19.811167	161.669481	0.130377	0.081919	0.579455
20.111083	20.111083	163.520598	0.130749	0.082152	0.581107
20.411000	20.411000	165.364547	0.131116	0.082383	0.582738
20.710917	20.710917	167.201456	0.131479	0.082610	0.584350
21.010833	21.010833	169.031444	0.131837	0.082836	0.585942
21.310750	21.310750	170.854630	0.132191	0.083058	0.587516
21.610667	21.610667	172.671128	0.132541	0.083278	0.589071
21.910583	21.910583	174.481047	0.132887	0.083495	0.590609
22.210500	22.210500	176.284496	0.133229	0.083710	0.592129
22.510417	22.510417	178.081579	0.133567	0.083923	0.593632
22.810333	22.810333	179.872396	0.133902	0.084133	0.595119
23.110250	23.110250	181.657046	0.134233	0.084341	0.596590
23.410167	23.410167	183.435624	0.134560	0.084547	0.598045
23.710083	23.710083	185.208223	0.134884	0.084750	0.599484
24.010000	24.010000	186.974933	0.135204	0.084951	0.600909
24.309917	24.309917	188.735841	0.135522	0.085151	0.602319
24.609833	24.609833	190.491034	0.135836	0.085348	0.603714
24.909750	24.909750	192.240593	0.136146	0.085543	0.605096
25.209667	25.209667	193.984600	0.136454	0.085737	0.606463
25.509583	25.509583	195.723135	0.136759	0.085928	0.607818
25.809500	25.809500	197.456272	0.137061	0.086118	0.609159
26.109417	26.109417	199.184088	0.137360	0.086306	0.610487
26.409333	26.409333	200.906654	0.137656	0.086492	0.611803
26.709250	26.709250	202.624043	0.137949	0.086676	0.613106
27.009167	27.009167	204.336324	0.138239	0.086858	0.614397
27.309083	27.309083	206.043564	0.138527	0.087039	0.615676
27.609000	27.609000	207.745829	0.138812	0.087218	0.616944
27.908917	27.908917	209.443184	0.139095	0.087396	0.618200
28.208833	28.208833	211.135692	0.139375	0.087572	0.619445
28.508750	28.508750	212.823414	0.139653	0.087747	0.620680
28.808667	28.808667	214.506411	0.139928	0.087919	0.621903
29.108583	29.108583	216.184741	0.140201	0.088091	0.623116
29.408500	29.408500	217.858461	0.140472	0.088261	0.624319
29.708417	29.708417	219.527628	0.140740	0.088430	0.625511
30.008333	30.008333	221.192296	0.141006	0.088597	0.626693
30.308250	30.308250	222.852520	0.141270	0.088762	0.627866
30.608167	30.608167	224.508351	0.141532	0.088927	0.629029
30.908083	30.908083	226.159842	0.141791	0.089090	0.630183
31.208000	31.208000	227.807042	0.142049	0.089252	0.631327
31.507917	31.507917	229.450001	0.142304	0.089412	0.632462
31.807833	31.807833	231.088767	0.142557	0.089571	0.633589
32.107750	32.107750	232.723387	0.142809	0.089729	0.634706
32.407667	32.407667	234.353908	0.143058	0.089886	0.635815
32.707583	32.707583	235.980374	0.143306	0.090042	0.636915
33.007500	33.007500	237.602831	0.143552	0.090196	0.638007
33.307417	33.307417	239.221321	0.143795	0.090349	0.639091
33.607333	33.607333	240.835888	0.144037	0.090501	0.640167
33.907250	33.907250	242.446573	0.144278	0.090652	0.641234
34.207167	34.207167	244.053418	0.144516	0.090802	0.642294
34.507083	34.507083	245.656462	0.144753	0.090951	0.643346
34.807000	34.807000	247.255745	0.144988	0.091099	0.644391
35.106917	35.106917	248.851307	0.145221	0.091245	0.645428
35.406833	35.406833	250.443184	0.145453	0.091391	0.646458
35.706750	35.706750	252.031414	0.145683	0.091535	0.647480
36.006667	36.006667	253.616034	0.145911	0.091679	0.648495
36.306583	36.306583	255.197080	0.146138	0.091821	0.649504
36.606500	36.606500	256.774587	0.146364	0.091963	0.650505
36.906417	36.906417	258.348590	0.146587	0.092104	0.651500
37.206333	37.206333	259.919123	0.146810	0.092243	0.652488
37.506250	37.506250	261.486219	0.147030	0.092382	0.653469
37.806167	37.806167	263.049912	0.147250	0.092520	0.654444
38.106083	38.106083	264.610232	0.147468	0.092657	0.655412
38.406000	38.406000	266.167214	0.147684	0.092793	0.656374
38.705917	38.705917	267.720886	0.147899	0.092928	0.657330
39.005833	39.005833	269.271281	0.148113	0.093062	0.658279
39.305750	39.305750	270.818429	0.148325	0.093195	0.659223
39.605667	39.605667	272.362358	0.148536	0.093328	0.660160
39.905583	39.905583	273.903098	0.148746	0.093460	0.661092
40.205500	40.205500	275.440679	0.148954	0.093591	0.662018
40.505417	40.505417	276.975127	0.149161	0.093721	0.662938
40.805333	40.805333	278.506472	0.149367	0.093850	0.663852
41.105250	41.105250	280.034739	0.149571	0.093978	0.664761
41.405167	41.405167	281.559957	0.149775	0.094106	0.665665
41.705083	41.705083	283.082151	0.149977	0.094233	0.666562
42.005000	42.005000	284.601348	0.150177	0.094359	0.667455
42.304917	42.304917	286.117572	0.150377	0.094485	0.668342
42.604833	42.604833	287.630851	0.150575	0.094609	0.669224
42.904750	42.904750	289.141208	0.150773	0.094733	0.670101
43.204667	43.204667	290.648667	0.150969	0.094857	0.670973
43.504583	43.504583	292.153253	0.151164	0.094979	0.671839
43.804500	43.804500	293.654990	0.151358	0.095101	0.672701
44.104417	44.104417	295.153901	0.151550	0.095222	0.673558
44.404333	44.404333	296.650009	0.151742	0.095342	0.674410
44.704250	44.704250	298.143336	0.151933	0.095462	0.675257
45.004167	45.004167	299.633906	0.152122	0.095581	0.676099
45.304083	45.304083	301.121740	0.152311	0.095700	0.676937
45.604000	45.604000	302.606859	0.152498	0.095817	0.677770
45.903917	45.903917	304.089286	0.152685	0.095935	0.678599
46.203833	46.203833	305.569041	0.152870	0.096051	0.679423
46.503750	46.503750	307.046145	0.153055	0.096167	0.680242
46.803667	46.803667	308.520618	0.153238	0.096282	0.681057
47.103583	47.103583	309.992482	0.153420	0.096397	0.681868
47.403500	47.403500	311.461755	0.153602	0.096511	0.682675
47.703417	47.703417	312.928457	0.153782	0.096624	0.683477
48.003333	48.003333	314.392608	0.153962	0.096737	0.684275
48.303250	48.303250	315.854227	0.154141	0.096849	0.685069
48.603167	48.603167	317.313333	0.154318	0.096961	0.685859
48.903083	48.903083	318.769944	0.154495	0.097072	0.686645
49.203000	49.203000	320.224079	0.154671	0.097183	0.687426
49.502917	49.502917	321.675755	0.154846	0.097293	0.688204
49.802833	49.802833	323.124992	0.155020	0.097402	0.688978
50.102750	50.102750	324.571805	0.155193	0.097511	0.689748
50.402667	50.402667	326.016213	0.155366	0.097619	0.690514
50.702583	50.702583	327.458233	0.155537	0.097727	0.691276
51.002500	51.002500	328.897882	0.155708	0.097834	0.692035
51.302417	51.302417	330.335176	0.155878	0.097941	0.692790
51.602333	51.602333	331.770133	0.156047	0.098047	0.693541
51.902250	51.902250	333.202768	0.156215	0.098153	0.694288
52.202167	52.202167	334.633097	0.156382	0.098258	0.695032
52.502083	52.502083	336.061137	0.156549	0.098363	0.695772
52.802000	52.802000	337.486902	0.156715	0.098467	0.696509
53.101917	53.101917	338.910410	0.156880	0.098570	0.697243
53.401833	53.401833	340.331674	0.157044	0.098674	0.697972
53.701750	53.701750	341.750710	0.157207	0.098776	0.698699
54.001667	54.001667	343.167533	0.157370	0.098878	0.699422
54.301583	54.301583	344.582158	0.157532	0.098980	0.700142
54.601500	54.601500	345.994600	0.157693	0.099081	0.700858
54.901417	54.901417	347.404872	0.157853	0.099182	0.701571
55.201333	55.201333	348.812989	0.158013	0.099283	0.702281
55.501250	55.501250	350.218965	0.158172	0.099383	0.702987
55.801167	55.801167	351.622814	0.158330	0.099482	0.703691
56.101083	56.101083	353.024549	0.158488	0.099581	0.704391
56.401000	56.401000	354.424185	0.158645	0.099680	0.705088
56.700917	56.700917	355.821734	0.158801	0.099778	0.705782
57.000833	57.000833	357.217211	0.158957	0.099875	0.706473
57.300750	57.300750	358.610627	0.159111	0.099973	0.707161
57.600667	57.600667	360.001996	0.159265	0.100069	0.707846
57.900583	57.900583	361.391331	0.159419	0.100166	0.708528
58.200500	58.200500	362.778645	0.159572	0.100262	0.709207
58.500417	58.500417	364.163949	0.159724	0.100357	0.709883
58.800333	58.800333	365.547257	0.159875	0.100453	0.710556
59.100250	59.100250	366.928580	0.160026	0.100547	0.711227
59.400167	59.400167	368.307931	0.160176	0.100642	0.711894
59.700083	59.700083	369.685321	0.160326	0.100736	0.712559
60.000000	60.000000	371.060763	0.160475	0.100829	0.713221

2D aperture profile & 3D fracture shape
At time t =		min
Aperture scale factor in 3D:	
